train_00000.jpg	4 \times 7 = 2 8 
train_00001.jpg	4 \times 7 = 2 8 
train_00002.jpg	4 \times 7 = 2 8 
train_00003.jpg	4 \times 7 = 2 8 
train_00004.jpg	4 \times 7 = 2 8 
train_00005.jpg	4 \times 7 = 2 8 
train_00006.jpg	4 \times 7 = 2 8 
train_00007.jpg	4 \times 7 = 2 8 
train_00008.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00009.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00010.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00011.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00012.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00013.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00014.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00015.jpg	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right) 
train_00016.jpg	= \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00017.jpg	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00018.jpg	= \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00019.jpg	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00020.jpg	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00021.jpg	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00022.jpg	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00023.jpg	= \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 3 
train_00024.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00025.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00026.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00027.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00028.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00029.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00030.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
train_00031.jpg	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right) 
